36	577.072	69.250	10.750	0.007	1933.488	7	0.167	2.704	0
37	1507.922	69.703	13.334	0.028	1881.359	7	1.997	2.271	0
38	1089.229	69.510	9.256	0.021	1953.669	5	1.934	12.925	0
39	490.605	70.986	12.644	0.016	1911.669	5	1.110	2.110	0
40	1200.808	74.131	12.418	0.014	1894.214	5	0.404	2.159	0
41	577.376	78.773	10.331	0.008	1979.786	10	0.218	2.455	0
42	104.035	82.505	12.999	0.020	1942.292	9	1.064	2.133	0
43	1609.610	84.762	15.851	0.290	1887.296	7	-25.911	2.740	0
44	847.979	89.183	13.512	0.024	1859.115	5	-0.184	1.697	0
45	1406.829	95.072	11.934	0.010	1946.208	4	0.362	2.121	0
46	674.350	97.764	11.330	0.008	1930.811	6	0.436	2.447	0
47	1719.027	100.978	12.256	0.014	1877.616	4	1.315	2.493	0
48	730.596	104.345	12.085	0.009	1939.605	5	0.283	1.783	0
49	1494.504	103.755	11.740	0.013	1921.912	5	0.998	3.246	0
50	1909.916	107.022	13.289	0.019	1884.079	5	0.019	1.619	0
51	1449.097	107.345	9.391	0.020	1978.306	5	2.142	12.241	0
52	148.532	107.766	12.584	0.020	1938.709	4	1.801	2.914	0
53	572.385	110.202	10.597	0.007	1961.308	7	0.400	2.653	0
54	195.733	117.897	13.255	0.022	1915.286	5	0.620	1.871	0
55	501.622	117.831	8.738	0.022	2015.286	6	2.759	15.184	0
56	687.006	118.523	10.164	0.008	1985.375	6	0.307	3.674	0
57	1300.796	122.039	12.505	0.013	1901.941	5	0.212	1.925	0
58	1745.885	121.738	9.156	0.028	2002.587	5	4.076	17.775	0
59	319.641	121.337	9.014	0.023	1991.857	7	2.846	15.320	0
60	1784.157	123.003	12.577	0.016	1877.206	5	0.845	2.298	0
#61	1801.987	124.634	15.255	0.190	1874.191	7	-14.523	3.007	0
62	1841.847	124.017	13.055	0.019	1853.562	7	1.388	1.961	0
63	213.734	126.804	12.440	0.013	1904.474	5	0.925	2.103	0
64	1977.778	127.196	11.925	0.019	1906.801	5	2.071	4.074	0
65	1425.290	132.070	13.582	0.049	2020.751	11	2.441	3.088	0
66	88.393	135.476	12.832	0.017	1925.956	5	0.772	1.964	0
67	823.527	134.593	12.796	0.014	1866.436	5	0.566	1.777	0
68	1956.369	134.936	14.013	0.046	1914.021	5	2.192	2.158	0
69	865.786	137.782	13.213	0.022	1871.725	5	-0.621	2.006	0
70	1816.659	140.650	13.343	0.024	1866.712	6	1.304	1.937	0
71	1702.994	141.218	11.314	0.014	1914.439	5	1.410	4.388	0
72	1318.189	146.250	12.797	0.019	1923.608	5	0.500	2.312	0
73	1420.171	154.228	8.352	0.034	2210.404	8	4.825	25.219	0
74	1454.349	159.726	12.307	0.014	1985.726	5	1.346	2.342	0
75	1617.981	162.328	11.310	0.013	1903.274	6	0.683	3.846	0
76	139.725	162.850	10.672	0.011	1931.41	5	1.197	4.490	0
77	1734.882	163.924	12.150	0.016	1867.103	6	1.118	3.066	0
78	694.365	162.119	8.312	0.025	2160.431	7	2.549	18.470	0
79	1895.985	167.348	10.626	0.013	1922.541	6	1.219	5.582	0
80	544.514	168.703	10.121	0.009	1914.531	6	0.733	4.350	0
81	1274.338	170.829	12.420	0.013	1900.593	5	0.851	2.101	0
82	916.061	174.592	16.041	0.315	1859.286	8	-5.672	2.547	0
83	1236.832	179.492	11.106	0.010	1914.742	7	0.924	3.389	0
84	1622.072	187.961	13.565	0.031	1916.464	5	-0.042	2.104	0
85	1175.247	190.406	13.607	0.030	1870.378	7	0.612	1.950	0
86	1810.379	190.747	13.912	0.044	1891.982	7	1.140	2.066	0
87	1924.083	191.224	10.121	0.017	1944.515	5	1.848	8.471	0
88	447.313	192.857	11.047	0.007	1925.669	4	0.204	2.416	0
89	1861.463	192.419	12.955	0.026	1907.097	7	1.885	2.806	0
90	1064.619	194.276	8.461	0.027	2062.836	6	2.662	19.091	0
#91	748.291	200.881	16.060	0.318	1873.854	8	-18.667	2.528	0
92	1370.137	200.880	7.571	0.032	2383.794	8	2.685	25.445	0
93	829.138	201.733	11.878	0.008	1871.521	5	-0.007	1.847	0
94	1713.244	203.931	12.178	0.014	1920.781	5	1.157	2.578	0
95	908.223	205.750	13.270	0.020	1887.77	5	-1.163	1.709	0
96	437.929	209.607	11.864	0.008	1939.857	5	-0.003	1.793	0
97	343.801	208.361	13.665	0.034	1916.737	7	1.810	2.138	0
98	1162.349	211.682	10.856	0.010	1897.208	4	-0.489	3.701	0
100	1817.186	212.672	9.816	0.018	1937.346	5	1.906	9.824	0
101	1487.311	225.412	7.488	0.032	2410.336	6	2.726	25.574	0
102	1767.489	225.186	9.224	0.019	1957.878	5	2.093	12.147	0
103	1515.347	225.934	9.832	0.012	2076.812	5	0.917	6.373	0
104	1649.610	226.334	10.671	0.010	1907.91	5	0.164	3.961	0
105	572.539	229.795	12.643	0.016	1925.282	5	-0.374	2.167	0
106	332.334	234.609	15.608	0.226	1928.725	11	-8.123	2.626	0
107	357.258	233.193	9.071	0.018	1963.168	8	2.018	11.708	0
108	1784.931	237.318	14.940	0.124	1914.294	7	-3.411	2.633	0
109	1885.866	236.248	10.830	0.014	1906.418	5	1.238	5.347	0
110	1357.050	239.682	12.695	0.015	2021.906	5	0.350	1.911	0
111	204.075	242.426	11.605	0.011	1898.707	5	1.202	2.990	0
112	1376.973	244.160	13.059	0.027	2054.899	5	0.167	2.639	0
113	648.401	247.025	9.328	0.015	2078.734	9	1.276	8.548	0
114	1085.326	252.481	9.604	0.012	1968.367	5	0.695	6.980	0
115	838.027	252.495	13.554	0.029	1877.615	5	1.092	2.005	0
116	53.844	253.573	11.563	0.015	1918.887	4	1.721	4.071	0
117	2006.837	254.954	11.157	0.014	1955.135	5	1.376	4.774	0
118	1791.257	256.251	12.342	0.017	1879.693	7	1.349	2.808	0
119	20.452	257.721	13.210	0.028	1919.968	6	2.260	2.567	0
120	408.067	259.280	13.122	0.020	1908.37	6	-0.273	1.918	0
121	1391.030	260.600	12.370	0.010	2039.353	7	0.656	1.492	0
122	631.148	262.439	8.031	0.025	2214.802	6	1.858	19.359	0
123	1307.077	264.252	11.207	0.009	1931.135	5	-0.209	2.817	0
124	1383.135	269.374	11.552	0.009	2023.426	5	-0.238	2.291	0
125	1570.588	267.698	13.369	0.021	1940.697	4	0.806	1.667	0
126	977.928	272.410	12.491	0.013	1892.476	5	-0.655	1.946	0
127	365.307	274.589	11.742	0.009	1929.9	7	0.817	2.214	0
128	599.128	275.087	9.858	0.011	2026.022	7	0.609	5.519	0
129	1977.567	282.627	13.234	0.024	1922.722	6	1.060	2.146	0
130	104.406	285.115	10.845	0.009	1908.812	6	0.872	3.271	0
131	1481.263	285.437	11.649	0.009	1984.016	4	-0.199	2.297	0
132	304.619	287.610	12.814	0.017	1877.044	5	0.577	2.023	0
133	1876.375	288.070	10.904	0.012	1937.92	5	0.847	4.328	0
134	854.264	289.151	10.776	0.010	1875.598	5	-1.225	3.692	0
135	1656.685	290.776	8.852	0.024	2013.994	6	2.866	15.943	0
136	354.441	291.659	11.273	0.007	1927.319	5	0.144	2.278	0
137	1259.577	292.530	11.798	0.009	1910.328	5	-0.308	2.164	0
138	1333.234	292.058	12.834	0.016	1938.276	5	-0.475	1.909	0
140	184.404	297.421	9.154	0.021	2015.311	8	2.515	13.017	0
141	1548.947	297.977	13.825	0.035	1932.53	6	0.634	1.893	0
142	726.856	300.261	12.358	0.011	1948.581	5	-0.510	1.862	0
143	627.602	300.930	13.297	0.022	1988.43	4	-0.608	1.856	0
144	1875.710	301.012	12.670	0.019	1917.606	8	1.412	2.287	0
145	1417.203	305.617	8.201	0.029	2252.739	9	2.718	21.256	0
146	1440.709	308.079	9.046	0.019	2106.993	6	1.880	12.080	0
147	1057.661	307.919	12.172	0.010	1955.793	5	-0.307	1.772	0
148	669.492	308.879	13.183	0.018	1946.554	5	-0.423	1.649	0
149	1020.458	310.404	13.106	0.022	1883.048	4	0.662	2.141	0
150	424.572	314.350	8.830	0.019	2008.628	7	1.978	13.138	0
151	2019.812	316.912	8.992	0.026	2071.314	6	3.718	17.381	0
152	1185.385	317.827	12.988	0.016	1886.424	5	-0.806	1.679	0
153	1084.415	321.958	8.394	0.028	2075.885	5	2.186	20.289	0
154	1367.422	318.605	13.221	0.020	1937.006	5	0.336	1.721	0
155	1004.337	322.803	13.321	0.026	1878.675	5	-2.222	2.147	0
156	1758.097	327.595	11.547	0.012	1891.582	5	0.827	3.193	0
157	1428.415	339.185	10.722	0.010	2005.08	5	-0.772	4.090	0
158	950.539	341.409	13.052	0.018	1848.87	5	-0.252	1.885	0
159	272.687	346.523	12.198	0.011	1919.778	5	-0.666	1.955	0
160	570.066	351.511	12.495	0.012	1914.733	5	-0.319	1.792	0
161	1052.778	352.495	12.336	0.014	1904.115	5	-1.139	2.311	0
162	236.660	354.176	9.331	0.017	1960.668	8	1.772	10.453	0
163	1518.812	355.404	11.774	0.009	1942.217	5	-0.295	2.003	0
164	1367.231	355.938	9.930	0.010	1987.265	5	0.045	5.208	0
165	605.025	358.432	11.655	0.010	1936.048	6	-1.058	2.433	0
166	418.342	359.001	11.514	0.009	1917.746	6	0.347	2.311	0
167	699.282	359.849	9.948	0.009	1972.495	6	-0.770	4.749	0
168	1502.942	362.535	11.478	0.009	1931.085	5	-0.063	2.501	0
169	19.474	366.883	10.209	0.012	1993.637	6	1.209	5.651	0
170	965.560	367.125	13.255	0.022	1854.302	5	-0.659	1.912	0
171	1590.229	371.163	8.286	0.029	2184.437	6	2.970	21.034	0
172	1882.661	370.644	12.255	0.012	1950.801	4	0.979	2.193	0
173	107.242	371.643	10.704	0.008	1914.804	10	0.525	3.305	0
174	616.682	376.011	13.075	0.019	1930.166	6	-1.572	1.852	0
175	1188.216	377.328	10.671	0.010	1909.866	5	-1.117	3.953	0
176	1108.398	379.267	12.399	0.013	1885.864	5	-0.590	2.014	0
177	673.310	380.100	11.943	0.013	1994.379	5	-0.730	2.825	0
178	1413.491	381.551	12.183	0.011	1954.16	8	-0.397	2.061	0
179	1594.042	381.398	8.587	0.026	2197.276	6	2.558	17.811	0
180	450.832	385.967	11.958	0.008	1906.158	5	-0.374	1.620	0
181	1472.451	391.761	13.828	0.034	1910.083	5	-1.847	1.871	0
182	577.684	394.455	12.783	0.015	1916.837	5	-0.743	1.790	0
183	801.022	398.315	13.146	0.019	1877.645	5	0.120	1.819	0
184	2030.506	398.205	12.237	0.017	2105.126	7	1.859	2.980	0
185	1692.213	400.717	8.109	0.028	2182.682	6	2.689	20.703	0
186	682.474	401.752	8.551	0.017	2113.998	6	1.309	12.190	0
187	1938.286	401.299	10.203	0.012	2001.967	5	0.931	5.797	0
188	705.182	401.614	11.484	0.014	1928.845	6	-0.169	3.824	0
189	1273.048	402.138	11.760	0.011	1870.517	8	-0.927	2.532	0
190	992.472	404.700	9.720	0.011	1967.783	5	-0.242	6.174	0
191	1047.169	408.706	13.717	0.035	1882.776	6	-0.909	2.114	0
192	1000.268	415.917	13.543	0.033	1914.071	10	-0.128	1.536	0
193	1183.821	417.532	10.551	0.011	1901.234	4	-1.392	4.704	0
194	1300.115	417.744	13.310	0.025	1886.7	4	0.115	2.080	0
195	201.709	419.109	12.121	0.009	1908.054	5	0.335	1.636	0
196	967.451	418.954	12.374	0.017	1914.668	5	-1.802	2.768	0
197	1923.200	419.254	9.787	0.015	2027.311	6	1.599	8.186	0
198	6.595	420.723	13.686	0.034	1933.741	7	0.895	2.049	0
199	646.356	419.867	11.724	0.010	1927.126	5	-0.976	2.384	0
200	1694.321	419.822	12.709	0.029	2011.437	9	2.486	3.550	0
201	1862.319	426.028	7.945	0.031	2222.662	7	3.705	23.785	0
202	86.573	427.587	13.618	0.034	1900.357	6	0.628	2.211	0
203	504.361	430.180	12.775	0.014	1877.339	5	-0.419	1.732	0
204	1974.862	429.885	12.498	0.014	1993.284	5	0.898	2.118	0
205	222.136	431.238	10.969	0.008	1938.179	5	-0.284	2.709	0
206	1560.063	431.811	12.584	0.012	1934.252	5	0.296	1.686	0
207	1033.063	435.247	10.022	0.009	1940.646	5	-0.714	4.642	0
208	128.212	436.162	10.491	0.007	1943.368	6	0.339	2.821	0
209	1641.700	437.745	12.171	0.010	1928.516	5	-0.007	1.827	0
210	759.611	442.174	12.114	0.011	1898.895	5	-0.884	2.043	0
211	796.364	443.965	10.982	0.011	1904.424	5	-1.355	3.982	0
212	1576.131	447.432	13.054	0.018	1911.669	5	-0.888	1.805	0
213	1536.704	449.065	9.888	0.010	1934.273	5	0.282	5.091	0
214	1268.961	450.649	13.454	0.033	1857.457	5	-1.063	2.469	0
215	1612.060	451.190	11.855	0.008	1909.531	5	0.516	1.860	0
216	709.803	452.439	11.726	0.010	1903.49	6	-1.102	2.401	0
217	1666.956	452.486	10.838	0.010	1951.358	5	-0.412	3.761	0
218	1476.618	454.537	12.484	0.015	1905.089	5	-1.133	2.354	0
219	959.879	457.537	12.783	0.021	1863.	5	-1.661	2.532	0
220	1051.994	455.741	13.403	0.024	1912.006	5	0.386	1.827	0
221	272.121	458.689	12.373	0.013	1905.531	4	-0.200	2.058	0
222	1076.127	458.882	10.376	0.010	1902.811	4	-1.315	4.680	0
223	1338.977	462.013	13.645	0.025	1915.081	5	0.300	1.568	0
224	1844.327	463.414	12.923	0.014	1938.509	5	0.420	1.553	0
225	49.463	463.450	11.846	0.010	1941.488	5	0.291	2.204	0
226	197.757	464.474	12.194	0.011	1945.717	6	0.233	1.991	0
227	534.165	465.732	12.417	0.015	1890.719	5	-0.941	2.383	0
228	581.048	465.599	12.441	0.012	1899.192	6	-0.952	1.856	0
229	1320.859	468.087	12.006	0.012	1892.029	5	-0.465	2.515	0
230	214.410	476.636	10.768	0.015	1948.841	7	1.002	5.941	0
231	374.923	477.503	11.003	0.012	1913.949	5	0.216	4.089	0
232	1509.772	478.516	13.057	0.021	1911.144	5	-0.682	2.144	0
233	1349.323	478.750	11.077	0.011	1913.947	5	-1.235	3.854	0
234	1486.455	482.206	11.092	0.011	1914.741	5	-1.060	3.768	0
235	1013.658	484.734	12.936	0.020	1905.933	6	-0.050	2.121	0
236	277.666	492.882	10.752	0.007	1899.904	6	-0.443	2.581	0
237	535.941	492.737	14.039	0.044	1888.665	5	0.532	2.042	0
238	1028.431	492.804	11.657	0.008	1907.864	5	-0.736	2.099	0
239	675.744	495.554	12.388	0.015	1902.446	5	-1.051	2.383	0
240	1211.495	495.981	12.123	0.015	1874.931	5	-1.424	2.946	0
241	1456.265	498.757	11.118	0.010	1888.69	5	-0.821	3.209	0
242	1489.200	498.893	12.971	0.018	1918.263	7	-0.134	1.890	0
243	1502.332	499.563	13.630	0.030	1963.449	6	0.308	1.887	0
244	1078.182	501.032	12.152	0.010	1900.989	5	-0.632	1.903	0
245	1391.800	505.655	9.028	0.018	1991.634	7	1.296	11.523	0
246	332.630	506.332	13.062	0.018	1883.773	5	0.064	1.769	0
247	1112.065	507.010	11.827	0.010	1891.026	6	-0.712	2.305	0
248	806.400	510.009	10.226	0.010	1902.7	5	-1.133	4.940	0
249	1430.500	510.632	13.289	0.024	1913.799	4	0.779	2.042	0
250	574.969	514.359	9.753	0.010	1944.878	5	-0.086	5.350	0
251	1409.411	519.397	12.652	0.018	1937.562	6	-1.087	2.439	0
252	1863.640	519.979	10.374	0.008	1924.325	5	0.117	3.609	0
253	906.978	527.285	13.214	0.026	1884.272	6	-2.108	2.318	0
254	1079.178	528.600	10.256	0.011	1927.901	4	-1.360	5.223	0
255	441.878	529.329	13.982	0.036	1890.773	4	-0.638	1.749	0
256	644.209	536.283	9.974	0.010	1944.339	5	-0.490	5.099	0
257	1479.702	535.706	13.080	0.018	1898.561	5	-1.108	1.774	0
258	1585.143	539.576	11.001	0.009	1915.62	5	-0.961	3.336	0
259	1287.869	541.552	11.865	0.008	1872.133	5	-0.502	1.829	0
260	256.359	541.398	13.624	0.028	1927.63	5	-0.761	1.794	0
261	24.840	542.755	13.306	0.029	1952.09	6	0.865	2.373	0
262	754.961	543.750	10.151	0.010	1895.303	8	-0.878	4.736	0
263	1078.857	547.278	12.134	0.016	1950.647	7	-1.746	2.872	0
264	900.752	547.759	11.942	0.010	1910.641	8	-1.110	2.064	0
265	1503.949	550.620	11.995	0.012	1909.588	5	-0.694	2.455	0
266	446.330	552.656	13.806	0.032	1890.564	5	-1.685	1.811	0
267	414.888	554.331	10.641	0.008	1913.889	6	-0.885	3.075	0
268	577.003	554.161	12.400	0.015	1894.147	5	-1.535	2.411	0
269	680.372	555.491	13.471	0.031	1917.167	6	-0.482	2.277	0
270	1004.110	555.985	12.421	0.015	1897.741	5	-1.054	2.258	0
271	1894.964	557.290	11.891	0.010	1943.748	6	0.467	2.223	0
272	1632.503	559.793	13.257	0.022	1863.989	5	0.110	1.906	0
273	1251.483	563.276	11.693	0.010	1914.119	5	-0.726	2.349	0
274	1188.180	563.843	11.396	0.014	1938.103	7	-1.858	3.842	0
275	1595.329	565.483	13.158	0.021	1909.707	5	-0.725	1.977	0
276	1892.826	566.500	11.502	0.010	1938.494	6	0.155	2.796	0
277	1918.675	568.560	11.942	0.010	1927.787	5	0.576	2.189	0
278	1046.356	568.928	8.749	0.021	2026.425	6	1.072	14.668	0
279	684.023	569.812	12.172	0.014	1920.553	6	-1.760	2.563	0
280	301.204	573.557	11.442	0.009	1919.079	6	-0.642	2.488	0
281	1744.962	574.328	12.618	0.018	1958.833	7	0.629	2.453	0
282	1690.842	577.005	11.629	0.008	1934.372	5	-0.157	2.042	0
283	1205.033	580.237	10.927	0.013	1911.688	5	-1.551	4.652	0
284	1447.974	580.264	9.990	0.009	1924.616	5	-0.381	4.787	0
285	1768.047	586.328	10.325	0.008	2015.421	5	-0.226	3.850	0
286	156.703	586.943	12.838	0.027	1928.526	7	2.149	3.204	0
287	427.655	590.940	15.083	0.129	1891.418	5	-7.288	2.405	0
288	1843.645	587.909	13.311	0.025	1902.476	5	-0.027	2.059	0
289	1417.150	593.419	11.822	0.010	1919.121	5	-0.699	2.324	0
290	555.961	595.049	12.723	0.021	1914.769	5	-1.186	2.692	0
291	979.355	596.933	12.771	0.016	1898.801	5	-1.002	2.011	0
292	184.214	599.565	11.744	0.009	1905.511	6	-0.230	2.212	0
293	237.519	602.062	12.705	0.016	1918.337	6	-0.591	2.047	0
294	927.637	602.467	9.236	0.016	2008.017	7	0.231	10.027	0
295	906.004	604.857	12.201	0.014	1921.771	6	-1.233	2.513	0
296	1092.276	606.185	10.974	0.015	1929.963	7	-2.085	5.204	0
297	737.571	606.548	11.500	0.011	1888.057	7	-1.453	3.052	0
298	1450.967	608.453	11.078	0.011	1924.412	6	-1.345	3.625	0
299	1765.489	610.946	8.443	0.025	2173.046	7	2.953	16.908	0
300	1780.819	610.774	9.123	0.017	2123.396	6	1.902	10.548	0
301	466.832	614.934	12.780	0.018	1887.03	5	-1.655	2.195	0
302	1641.770	615.435	11.920	0.010	1898.766	5	-0.679	2.239	0
303	547.906	615.776	10.611	0.012	1927.569	5	-1.560	4.928	0
304	1952.352	617.343	11.636	0.010	1950.582	5	0.574	2.463	0
305	1873.852	619.247	13.626	0.030	1919.912	5	0.722	1.909	0
306	987.196	625.018	14.748	0.080	1906.882	8	-0.065	2.025	0
307	1689.342	624.006	12.854	0.012	1934.571	5	-0.055	1.425	0
308	733.493	625.823	12.413	0.015	1891.042	6	-1.626	2.374	0
309	1210.733	626.284	11.489	0.011	1918.442	7	-1.461	3.011	0
310	279.663	627.794	10.518	0.006	1931.395	7	-0.484	2.600	0
311	1593.893	628.775	12.248	0.010	1889.483	8	-0.040	1.714	0
312	1288.824	634.015	11.320	0.015	1942.547	7	-2.245	4.446	0
313	1555.451	637.905	12.105	0.011	1903.332	5	-0.503	2.190	0
314	545.254	641.402	10.743	0.011	1924.701	5	-1.526	4.449	0
315	124.683	641.890	12.223	0.011	1982.088	5	-0.467	2.008	0
316	1311.689	642.368	11.268	0.013	1926.518	8	-1.430	3.708	0
317	2005.296	642.633	11.607	0.010	1956.475	5	0.827	2.516	0
318	831.952	643.379	13.458	0.027	1899.96	5	0.198	1.960	0
319	361.575	647.297	10.211	0.008	1950.472	5	-0.574	3.982	0
320	1154.598	648.073	13.208	0.027	1921.099	5	-2.110	2.455	0
321	1086.142	650.140	10.840	0.015	1946.205	5	-2.091	5.730	0
322	1860.007	650.654	10.663	0.008	1939.84	5	-0.277	3.330	0
323	432.562	650.907	10.851	0.010	1960.982	5	-1.269	3.728	0
324	1482.391	658.944	12.198	0.012	1912.85	5	-0.901	2.255	0
325	108.505	660.505	10.792	0.009	1985.367	6	-0.680	3.520	0
326	1122.165	661.111	11.067	0.017	1943.621	6	-2.237	5.672	0
327	339.886	661.592	11.368	0.010	1944.891	7	-1.083	2.612	0
328	1670.687	663.694	8.145	0.024	2164.381	6	2.340	17.748	0
329	1799.253	665.012	12.342	0.009	1923.287	6	-0.002	1.518	0
330	2011.043	665.081	12.499	0.016	1937.116	5	1.017	2.352	0
331	493.326	666.764	13.034	0.019	1896.409	6	-0.450	1.946	0
333	25.141	668.599	10.951	0.008	2050.934	6	-0.194	2.846	0
334	988.438	675.286	12.891	0.018	1938.78	5	-1.398	1.984	0
335	1205.844	674.156	13.633	0.025	1924.783	5	-0.369	1.617	0
336	1391.640	676.402	15.513	0.180	1911.904	7	-12.075	2.285	0
337	804.822	676.711	13.854	0.043	1890.578	5	-3.206	2.328	0
338	1037.243	678.367	14.733	0.085	1940.857	5	-4.689	2.156	0
339	748.379	677.588	10.913	0.014	1898.001	5	-1.933	5.319	0
340	87.534	677.273	12.143	0.010	1986.22	6	0.381	1.775	0
341	175.362	679.224	13.713	0.036	1981.194	5	-0.339	2.159	0
342	1676.724	680.356	12.431	0.026	1964.179	10	2.572	3.982	0
343	1176.707	680.723	11.764	0.014	1953.817	8	-1.962	3.104	0
344	212.773	682.118	12.091	0.014	1962.91	8	-1.186	2.733	0
345	348.464	682.285	9.430	0.011	2021.12	7	0.333	6.452	0
#346	658.089	682.928	16.056	0.358	1920.541	6	-19.679	2.818	0
347	1433.033	690.169	13.708	0.033	1884.158	5	-0.778	2.017	0
348	704.435	691.200	13.127	0.028	1940.632	6	-2.473	2.550	0
349	1738.602	694.493	8.372	0.023	2101.253	7	2.412	16.689	0
350	156.811	701.229	8.767	0.017	2092.289	8	1.490	11.341	0
351	1181.850	702.209	10.801	0.016	1996.476	5	-2.101	6.204	0
353	117.488	705.491	13.384	0.019	1973.177	5	0.036	1.488	0
354	1003.263	705.732	12.673	0.015	1969.121	5	-1.028	1.925	0
355	1232.247	706.991	9.064	0.015	2075.893	8	0.684	9.837	0
356	983.532	711.320	13.547	0.024	1979.305	5	-0.986	1.649	0
357	1714.311	712.804	13.443	0.022	1963.106	4	-0.724	1.612	0
358	1096.075	714.120	11.810	0.012	1969.895	7	-1.214	2.557	0
359	223.468	716.267	9.183	0.014	2028.922	7	1.224	8.394	0
360	1143.699	718.992	9.603	0.011	2020.147	6	-0.440	6.195	0
361	1660.403	719.816	11.729	0.011	1930.561	6	-1.118	2.685	0
362	883.115	720.492	12.522	0.019	1929.961	7	-1.637	2.814	0
363	1818.933	725.222	13.896	0.048	1891.807	5	-0.579	2.498	0
364	374.566	730.035	11.359	0.012	1945.51	8	-1.489	3.154	0
365	1618.782	730.067	9.371	0.011	1972.757	5	0.433	6.759	0
366	853.324	731.113	9.689	0.010	1990.592	5	-0.864	5.814	0
367	501.667	734.053	9.048	0.013	2018.346	6	0.342	8.155	0
368	1311.017	736.448	9.935	0.010	2122.99	8	0.074	5.102	0
369	1185.072	741.154	11.436	0.016	1989.396	8	-2.395	4.239	0
370	1115.885	742.150	12.761	0.016	2033.121	5	-0.840	1.926	0
371	1545.235	742.197	10.198	0.009	1947.283	5	-0.793	4.342	0
372	1490.508	744.128	11.944	0.012	1896.873	6	-0.993	2.474	0
373	187.554	744.837	12.061	0.012	1961.721	6	-0.955	2.255	0
374	636.126	745.144	8.094	0.026	2161.748	6	0.166	19.064	0
375	686.411	744.954	12.075	0.014	1980.173	6	-1.049	2.668	0
376	905.820	745.661	12.167	0.016	1946.62	6	-1.732	2.907	0
377	1432.294	745.007	9.708	0.010	1945.836	6	-1.108	5.369	0
378	376.769	749.682	10.896	0.012	1988.098	5	-1.581	4.411	0
379	512.399	750.653	10.218	0.009	1979.436	5	-0.912	4.313	0
380	1003.635	750.624	11.400	0.017	2035.062	8	-2.409	4.489	0
381	1517.364	750.592	12.764	0.021	1904.728	5	-1.171	2.589	0
382	756.591	753.761	12.526	0.021	1968.907	7	-1.968	2.977	0
383	107.598	755.118	11.511	0.010	2005.168	6	-0.681	2.612	0
384	1219.341	755.050	13.304	0.025	1979.205	5	-1.017	2.072	0
385	175.182	756.610	12.022	0.010	1959.869	6	-0.950	2.012	0
386	773.754	758.910	13.551	0.039	1947.54	6	-3.514	2.598	0
387	1162.890	758.439	12.349	0.017	2048.434	7	-1.935	2.649	0
388	1314.052	758.150	10.347	0.012	2043.901	5	-1.512	5.611	0
389	1692.945	759.872	11.666	0.011	1924.862	6	0.213	2.680	0
390	352.374	760.922	10.037	0.009	2007.447	4	-0.422	4.378	0
391	1124.090	761.454	11.260	0.019	2087.72	9	-2.775	5.560	0
392	970.102	761.584	8.865	0.026	2224.975	15	2.016	16.835	0
393	679.266	763.994	9.357	0.015	2019.662	5	0.761	9.496	0
394	1469.781	765.756	15.687	0.261	1895.76	8	-17.273	2.886	0
